domain,severity,issue_type,fund_id,field,source_column,db_column,source_value,db_value,difference,recommendation
fund_aum,review,field_change_candidate,120028,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120031,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120045,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120048,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120053,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120056,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120058,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120062,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120063,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120074,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120085,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120091,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120094,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120099,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120104,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120119,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,120119,invested_equity_won,Equity 총액(원).1,invested_equity_won,7599264117,3000000000,4599264117,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,120119,invested_aum,AUM(원).1,invested_aum,7599264117,3000000000,4599264117,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,190001,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190002,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190005,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190008,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190009,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190010,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190013,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190014,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,190017,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,200001,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200001,equity_won,Equity 총액(원),equity_won,24678894870,24314744790,364150080,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200001,benchmark_aum,AUM(원),benchmark_aum,24678894870,24314744790,364150080,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200002,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200002,equity_won,Equity 총액(원),equity_won,10576669230,10420604910,156064320,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200002,benchmark_aum,AUM(원),benchmark_aum,10576669230,10420604910,156064320,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200004,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200004,equity_won,Equity 총액(원),equity_won,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200004,benchmark_aum,AUM(원),benchmark_aum,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200005,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200005,equity_won,Equity 총액(원),equity_won,22618500000,22249500000,369000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200005,benchmark_aum,AUM(원),benchmark_aum,22618500000,22249500000,369000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200006,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200006,equity_won,Equity 총액(원),equity_won,151996320000,149516640000,2479680000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200006,benchmark_aum,AUM(원),benchmark_aum,151996320000,149516640000,2479680000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200006,invested_equity_won,Equity 총액(원).1,invested_equity_won,43893016746,45683658345,-1790641599,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200006,invested_aum,AUM(원).1,invested_aum,43893016746,45683658345,-1790641599,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200007,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200007,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200007,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200007,invested_equity_won,Equity 총액(원).1,invested_equity_won,15862671967,17284232811,-1421560844,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200007,invested_aum,AUM(원).1,invested_aum,15862671967,17284232811,-1421560844,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200008,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200008,equity_won,Equity 총액(원),equity_won,948609536000,940903472000,7706064000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200008,benchmark_aum,AUM(원),benchmark_aum,948609536000,940903472000,7706064000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200008,invested_equity_won,Equity 총액(원).1,invested_equity_won,399047489303,386855746746,12191742557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200008,invested_aum,AUM(원).1,invested_aum,399047489303,386855746746,12191742557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200009,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200009,equity_won,Equity 총액(원),equity_won,105884738000,104157326000,1727412000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200009,benchmark_aum,AUM(원),benchmark_aum,105884738000,104157326000,1727412000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200009,invested_equity_won,Equity 총액(원).1,invested_equity_won,87097347836,81247472998,5849874838,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200009,invested_aum,AUM(원).1,invested_aum,87097347836,81247472998,5849874838,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200010,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200010,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200010,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200011,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200011,equity_won,Equity 총액(원),equity_won,60798600000,59960100000,838500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200011,benchmark_aum,AUM(원),benchmark_aum,60798600000,59960100000,838500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200011,invested_equity_won,Equity 총액(원).1,invested_equity_won,27621979168,27672919005,-50939837,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200011,invested_aum,AUM(원).1,invested_aum,27621979168,27672919005,-50939837,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200012,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200012,equity_won,Equity 총액(원),equity_won,46292530000,45537310000,755220000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200012,benchmark_aum,AUM(원),benchmark_aum,46292530000,45537310000,755220000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200013,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200013,equity_won,Equity 총액(원),equity_won,30308790000,29814330000,494460000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200013,benchmark_aum,AUM(원),benchmark_aum,30308790000,29814330000,494460000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200014,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200014,equity_won,Equity 총액(원),equity_won,35132600000,34614200000,518400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200014,benchmark_aum,AUM(원),benchmark_aum,35132600000,34614200000,518400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200016,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200016,equity_won,Equity 총액(원),equity_won,43915750000,43267750000,648000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200016,benchmark_aum,AUM(원),benchmark_aum,43915750000,43267750000,648000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200017,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200017,equity_won,Equity 총액(원),equity_won,306627606000,302398771000,4228835000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200017,benchmark_aum,AUM(원),benchmark_aum,306627606000,302398771000,4228835000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200018,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200018,equity_won,Equity 총액(원),equity_won,30158000000,29666000000,492000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200018,benchmark_aum,AUM(원),benchmark_aum,30158000000,29666000000,492000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200019,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200019,equity_won,Equity 총액(원),equity_won,5594309000,5503043000,91266000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200019,benchmark_aum,AUM(원),benchmark_aum,5594309000,5503043000,91266000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200020,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200020,equity_won,Equity 총액(원),equity_won,70265200000,69228400000,1036800000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200020,benchmark_aum,AUM(원),benchmark_aum,70265200000,69228400000,1036800000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200021,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200021,equity_won,Equity 총액(원),equity_won,7539500000,7416500000,123000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200021,benchmark_aum,AUM(원),benchmark_aum,7539500000,7416500000,123000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200022,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,200023,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200023,equity_won,Equity 총액(원),equity_won,337121920025,332472524646,4649395379,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200023,benchmark_aum,AUM(원),benchmark_aum,337121920025,332472524646,4649395379,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200024,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200024,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200024,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200025,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200025,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200025,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200026,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200026,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200026,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200027,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200027,equity_won,Equity 총액(원),equity_won,17917626000,17653242000,264384000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200027,benchmark_aum,AUM(원),benchmark_aum,17917626000,17653242000,264384000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200027,invested_equity_won,Equity 총액(원).1,invested_equity_won,9208392031,8171582818,1036809213,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200027,invested_aum,AUM(원).1,invested_aum,9208392031,8171582818,1036809213,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200028,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200028,equity_won,Equity 총액(원),equity_won,310175030000,305114810000,5060220000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200028,benchmark_aum,AUM(원),benchmark_aum,310175030000,305114810000,5060220000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200029,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200029,equity_won,Equity 총액(원),equity_won,15181537200,14933864400,247672800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200029,benchmark_aum,AUM(원),benchmark_aum,15181537200,14933864400,247672800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200030,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,200031,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200031,equity_won,Equity 총액(원),equity_won,301580000000,296660000000,4920000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200031,benchmark_aum,AUM(원),benchmark_aum,301580000000,296660000000,4920000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200033,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200033,equity_won,Equity 총액(원),equity_won,32497655000,32018135000,479520000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200033,benchmark_aum,AUM(원),benchmark_aum,32497655000,32018135000,479520000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200034,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200034,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200034,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200035,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200035,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200035,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200036,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200036,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200036,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200037,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200037,equity_won,Equity 총액(원),equity_won,60316000000,59332000000,984000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200037,benchmark_aum,AUM(원),benchmark_aum,60316000000,59332000000,984000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200037,invested_equity_won,Equity 총액(원).1,invested_equity_won,59339958273,58360586500,979371773,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200037,invested_aum,AUM(원).1,invested_aum,59339958273,58360586500,979371773,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200038,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200038,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200038,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200039,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200039,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200039,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200040,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200040,equity_won,Equity 총액(원),equity_won,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200040,benchmark_aum,AUM(원),benchmark_aum,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200041,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200041,equity_won,Equity 총액(원),equity_won,105553000000,103831000000,1722000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200041,benchmark_aum,AUM(원),benchmark_aum,105553000000,103831000000,1722000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200042,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200042,equity_won,Equity 총액(원),equity_won,153880788000,151610196000,2270592000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200042,benchmark_aum,AUM(원),benchmark_aum,153880788000,151610196000,2270592000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200044,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200044,equity_won,Equity 총액(원),equity_won,135711000000,133497000000,2214000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200044,benchmark_aum,AUM(원),benchmark_aum,135711000000,133497000000,2214000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,200045,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,200045,equity_won,Equity 총액(원),equity_won,46387527700,45630757900,756769800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200045,benchmark_aum,AUM(원),benchmark_aum,46387527700,45630757900,756769800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200045,invested_equity_won,Equity 총액(원).1,invested_equity_won,44080909000,0,44080909000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,200045,invested_aum,AUM(원).1,invested_aum,44080909000,0,44080909000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,update_candidate,aum_source_fund_not_in_supabase,200046,,,,이지스글로벌인프라일반사모투자신탁제7호,,,AUM exists for a source fund missing in Supabase funds.
fund_aum,review,field_change_candidate,300001,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300015,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300017,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300018,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300019,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300037,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300038,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300039,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300044,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300046,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300050,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300052,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300053,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,300053,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300053,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300053,invested_equity_won,Equity 총액(원).1,invested_equity_won,84471658148,134654826713,-50183168565,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300053,invested_aum,AUM(원).1,invested_aum,84471658148,134654826713,-50183168565,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,300057,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300061,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300063,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300066,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,300066,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300066,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,300067,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,300067,equity_won,Equity 총액(원),equity_won,20274485743,21260566107,-986080364,Likely update candidate if the new workbook is the authoritative period.
