domain,severity,issue_type,asset_id,asset_code,field,source_column,db_column,source_value,db_value,difference,db_api_enrichment_status,db_building_ledger_source,recommendation
asset_master,review,asset_field_change_candidate,ast_866984747e2a,A200042001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f99948b6e40,A200044001,canonical_name,자산(건물)명,canonical_name,괌 소재 종합병원(GRMC)에 대한 선순위 대출,괌 소재 종합병원(GRMC)에 대한 선순위,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f99948b6e40,A200044001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f99948b6e40,A200044001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_8e3a0cd2dbb4,A200045001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_8e3a0cd2dbb4,A200045001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1ba78b46e989,A300001001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2abc73265d3d,A300006001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2756cfcf8361,A300010001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2756cfcf8361,A300010001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_17859af0b93a,A300011001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_204fd0903755,A300012001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_9d78f7be9afb,A300015001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_28f8c726fc8f,A300016001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_df9311763a69,A300017001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b74794104f0e,A300018001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f5638b202fba,A300019001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_9672f00925b5,A300020001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_e3855badc0c0,A300028001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5933e6ee5160,A300032001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_6f30b531d9a2,A300036001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f26dd6678598,A300037001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7d37fa81629c,A300039001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1283cae9910d,A300040001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4e98244e7898,A300044001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_fe2742669ca3,A300046001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_640aad4b6a23,A300047001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3790cde01d6c,A300050001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_8c4bee05b692,A300051001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_de42c797815f,A300052001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7447893893dc,A300053001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7447893893dc,A300053001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_76dc6e70b8de,A300054001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_567d9ac13840,A300057001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4c95baf19598,A300061001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4c95baf19598,A300061001,country_code,국내/해외,country_code,혼합,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dc9b51df4a56,A300063001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ca8728fa5c54,A300066001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ca8728fa5c54,A300066001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ea7cfe2c034c,A300067001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_29d7a94f5571,A300073001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bdcfe83d9647,A300074001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ea90d1d50c7d,A300075001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_de9d530fc253,A300076001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2f76d32aed7a,A300079001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_8a924c865968,A300080001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_34abd4a0e354,A300085001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_34abd4a0e354,A300085001,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4b214a3d68c2,AP00001001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4b214a3d68c2,AP00001001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3294b7419653,AP00002001,business_stage,사업단계,business_stage,개발,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3294b7419653,AP00002001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_84a189ca5219,AP00003001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_84a189ca5219,AP00003001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_093042bc2e8e,AP00004001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_093042bc2e8e,AP00004001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_41455c9fd7e7,AP00005001,business_stage,사업단계,business_stage,개발,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_41455c9fd7e7,AP00005001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c14f12c21203,AP00006001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c14f12c21203,AP00006001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_42a97e89a9a5,AP00007002,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_42a97e89a9a5,AP00007002,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_42a97e89a9a5,AP00007002,site_area,토지면적(㎡),site_area,,5853,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_42a97e89a9a5,AP00007002,parking,주차대수,parking,,옥내 120 / 옥외 2,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_24463e868506,AP00008001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_24463e868506,AP00008001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58e1f6750cf0,AP00009001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58e1f6750cf0,AP00009001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_023cb333482d,AP00010001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_023cb333482d,AP00010001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,gross_floor_area,연면적(m²),gross_floor_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,completion_date,준공(예정)일,completion_date,,2025-04-29,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_58f18cb76dad,AP00011001,parking,주차대수,parking,,옥내 0 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f096e28a63c,AP00012001,business_stage,사업단계,business_stage,개발,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f096e28a63c,AP00012001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a6782d520cea,AP00013001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a6782d520cea,AP00013001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a6782d520cea,AP00013001,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c216d24d224b,AP00014001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c216d24d224b,AP00014001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_35ecf256fe62,AP00015001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_35ecf256fe62,AP00015001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_6823b524f42f,AP00016001,business_stage,사업단계,business_stage,부실,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_6823b524f42f,AP00016001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_6823b524f42f,AP00016001,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_3c022176b9c4,AP00017001,business_stage,사업단계,business_stage,개발,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c022176b9c4,AP00017001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c022176b9c4,AP00017001,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_3c022176b9c4,AP00017001,parking,주차대수,parking,,옥내 0 / 옥외 13,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,site_area,토지면적(㎡),site_area,,39053,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,completion_date,준공(예정)일,completion_date,,2024-09-24,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bb3782e6cd9f,AP00018001,parking,주차대수,parking,,옥내 3608 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_e4e8c1b51392,AP00019001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_e4e8c1b51392,AP00019001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4993a29b4a10,AP00020001,business_stage,사업단계,business_stage,개발,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4993a29b4a10,AP00020001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc54b586be28,AP00021001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc54b586be28,AP00021001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc54b586be28,AP00021001,gross_floor_area,연면적(m²),gross_floor_area,,20624,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_bc54b586be28,AP00021001,site_area,토지면적(㎡),site_area,,2588,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_bc54b586be28,AP00021001,parking,주차대수,parking,,옥내 162 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f6899d52522,AP00022001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1f6899d52522,AP00022001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d874a81175a1,AP00024001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d874a81175a1,AP00024001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4b5c26617588,AP00025001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_4b5c26617588,AP00025001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3f5d6add1ca,AP00026001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3f5d6add1ca,AP00026001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_081de2d9bdd9,AP00027001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_081de2d9bdd9,AP00027001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c3ac30b33acf,AP00028001,business_stage,사업단계,business_stage,부실,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c3ac30b33acf,AP00028001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_0527c87b54b5,AP00029001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_0527c87b54b5,AP00029001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a4549cd85c41,AP00030001,business_stage,사업단계,business_stage,개발,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a4549cd85c41,AP00030001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a4549cd85c41,AP00030001,site_area,토지면적(㎡),site_area,,18760,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_a4549cd85c41,AP00030001,completion_date,준공(예정)일,completion_date,,1984-11-29,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a4549cd85c41,AP00030001,parking,주차대수,parking,,옥내 401 / 옥외 88,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_89f1f1989a34,AP00031001,business_stage,사업단계,business_stage,부실,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_89f1f1989a34,AP00031001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_89f1f1989a34,AP00031001,site_area,토지면적(㎡),site_area,,1957,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_89f1f1989a34,AP00031001,parking,주차대수,parking,,옥내 0 / 옥외 23,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ba5f85af264f,AP00032001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_ba5f85af264f,AP00032001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_94dd7f193182,AP00033001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_94dd7f193182,AP00033001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bad984e26b0b,AP00034001,business_stage,사업단계,business_stage,부실,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bad984e26b0b,AP00034001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5316c8adc2fb,AP00035001,business_stage,사업단계,business_stage,개발,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5316c8adc2fb,AP00035001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2c946ed0b0fa,AP00037001,business_stage,사업단계,business_stage,개발,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
